user_id,location_city,location_state,location_country,fix_age
57002,milford,newhampshire,usa,10
62239,yarmouth,novascotia,canada,10
67921,frederick,maryland,usa,10
101816,durham,northcarolina,usa,10
129494,portland,oregon,usa,20
134782,surrey,britishcolumbia,canada,10
6135,littleton,colorado,usa,10
25760,pasadena,california,usa,30
32135,golden,colorado,usa,20
34600,brooklin,ontario,canada,40
44467,sanantonio,texas,usa,30
45782,northboro,massachusetts,usa,100
55243,bakercity,oregon,usa,100
55458,sanfrancisco,california,usa,50
58708,hudson,newhampshire,usa,50
62457,sylmar,california,usa,10
65419,tucson,arizona,usa,20
72296,albuquerque,newmexico,usa,35
89653,norwalk,ohio,usa,100
101141,cincinnati,ohio,usa,100
110361,sandiego,california,usa,30
117068,fairbanks,alaska,usa,30
123055,sacramento,california,usa,10
124720,baltimore,maryland,usa,40
126030,rockaway,newjersey,usa,30
133205,addison,texas,usa,30
134839,palmbay,florida,usa,100
138761,stlouispark,minnesota,usa,50
151655,fortmyers,florida,usa,100
152963,acton,massachusetts,usa,100
155287,cheltenham,gloucestershire,unitedkingdom,100
189012,alpharetta,georgia,usa,50
194364,monrovia,california,usa,50
211232,houston,texas,usa,40
217701,vienna,vienna,austria,40
218514,cambridge,massachusetts,usa,30
224528,london,england,unitedkingdom,35
233261,cranston,rhodeisland,usa,10
236866,carlsbad,california,usa,50
241697,minneapolis,minnesota,usa,40
243008,urbana,illinois,usa,35
247788,sunrise,florida,usa,50
253773,albuquerque,newmexico,usa,30
256238,pleasanton,california,usa,30
256487,davis,california,usa,50
274881,stprex,vaud,switzerland,35
278800,canyoncountry,california,usa,50
22229,scottdale,pennsylvania,usa,10
143049,hubbardlake,michigan,usa,10
175243,athens,georgia,usa,10
239642,ottawa,ontario,canada,10
247887,oeiras,lisboa,portugal,30
15626,brussels,brussels,belgium,10
70487,valley,washington,usa,50
118993,richmond,virginia,usa,10
159564,gueda,aveiro,portugal,35
192544,aveiro,beiralitoral,portugal,30
194877,rollingmeadows,illinois,usa,35
223161,artesia,california,usa,10
251984,buzzardsbay,massachusetts,usa,10
267140,richmond,virginia,usa,50
2041,playadelrey,california,usa,10
13763,kansascity,missouri,usa,10
15171,vancouver,britishcolumbia,canada,10
94897,halfwaydownthestairs,ohio,usa,30
105974,somerville,massachusetts,usa,10
121558,santafe,newmexico,usa,10
228896,simivalley,california,usa,30
272052,jacksonville,florida,usa,100
13280,lakewood,colorado,usa,100
20622,edmonton,alberta,canada,10
23948,mendocino,california,usa,100
43896,willowbrook,california,usa,10
60914,sanfrancisco,california,usa,10
61700,auburn,washington,usa,10
73603,mercerisland,washington,usa,100
85268,lancaster,pennsylvania,usa,40
114722,summerville,southcarolina,usa,30
119488,granitycity,illinois,usa,50
124574,wellston,ohio,usa,40
138641,austin,texas,usa,10
152020,newcity,newyork,usa,10
159754,niceville,florida,usa,100
164367,richardson,texas,usa,10
170368,springfield,missouri,usa,100
172580,shreveport,louisiana,usa,10
198585,everett,washington,usa,35
211770,glenellyn,illinois,usa,30
219609,portstlucie,florida,usa,40
226891,asheville,northcarolina,usa,10
241641,flagstaff,arizona,usa,10
241952,columbus,ohio,usa,100
259922,dearbornheights,michigan,usa,10
50011,antelope,california,usa,10
104337,bellevue,washington,usa,10
162439,leipzig,sachsen,germany,40
178471,niwot,colorado,usa,10
200487,windsor,ontario,canada,30
230641,franklin,connecticut,usa,10
241861,lansing,michigan,usa,100
29419,norcross,georgia,usa,10
221186,huntvalley,maryland,usa,50
23933,burleson,texas,usa,50
115717,newyork,newyork,usa,10
150327,lombard,,usa,10
254919,sanleandro,california,usa,10
83680,nashville,tennessee,usa,30
96764,lethbridge,alberta,canada,10
102431,brighton,england,unitedkingdom,30
106417,swranches,florida,usa,10
109519,lamesa,california,usa,35
127122,dallas,texas,usa,10
136215,brooklawn,newjersey,usa,50
143965,glenview,illinois,usa,35
149403,kansascity,missouri,usa,50
168205,trumbull,connecticut,usa,50
169476,knightdale,northcarolina,usa,35
175794,rockford,illinois,usa,35
238757,ludington,michigan,usa,50
240650,vacaville,california,usa,10
250502,newberg,oregon,usa,50
256248,edmonton,alberta,canada,10
256713,heerlen,limburg,netherlands,50
269781,tigard,oregon,usa,40
273603,rimbey,alberta,canada,50
104103,jeannette,pennsylvania,usa,10
112313,shelton,connecticut,usa,10
136551,houston,texas,usa,40
154633,lakeland,florida,usa,35
222914,stcharles,missouri,usa,30
234406,sebastian,florida,usa,10
254707,yorktown,virginia,usa,50
129563,henderson,nevada,usa,10
274709,elizabeth,colorado,usa,20
213866,halifax,novascotia,canada,10
272897,flushing,newyork,usa,10
39928,victoria,britishcolumbia,canada,10
40893,threerivers,california,usa,100
47900,rootstown,ohio,usa,10
53027,wichita,kansas,usa,10
54512,lakewood,colorado,usa,50
100497,westbend,wisconsin,usa,100
120733,kathmandu,,nepal,50
151216,sisters,oregon,usa,10
171107,pensacola,florida,usa,10
176094,pittsburgh,pennsylvania,usa,30
243186,bellevue,washington,usa,10
255625,caddogap,arkansas,usa,100
264955,houston,texas,usa,10
89128,amarillo,texas,usa,10
6671,altoona,wisconsin,usa,100
16805,elkgrove,california,usa,50
35598,mcalester,oklahoma,usa,10
79150,oley,pennsylvania,usa,10
108261,richmond,virginia,usa,100
154223,olympia,washington,usa,100
165215,waukesha,wisconsin,usa,40
170847,gaithersburg,maryland,usa,10
176074,santaana,california,usa,100
194177,baxter,tennessee,usa,35
208236,roseburg,oregon,usa,35
233112,richmond,virginia,usa,50
44280,calhoun,missouri,usa,30
45416,lansing,michigan,usa,50
20266,encinitas,california,usa,100
3569,,,usa,10
47891,placerville,california,usa,40
59133,framingham,massachusetts,usa,30
75018,cambridge,massachusetts,usa,10
83208,roundrock,texas,usa,10
88481,saginaw,michigan,usa,50
108773,lmdano,santacruzdetenerife,canaryislands,100
135143,somerset,kentucky,usa,10
163754,chicago,illinois,usa,10
166812,kerava,,finland,20
231847,boston,massachusetts,usa,100
245750,tampa,florida,usa,10
5273,losangeles,california,usa,10
29690,fallbrook,california,usa,10
41980,victoria,britishcolumbia,canada,20
164056,valleycenter,kansas,usa,20
9174,denver,colorado,usa,40
14230,charlotte,northcarolina,usa,35
40939,austin,texas,usa,30
44002,houston,texas,usa,10
44421,scarborough,ontario,canada,30
55251,calgary,alberta,canada,30
56323,edmonton,alberta,canada,10
86276,singapore,na,singapore,20
94688,toronto,ontario,canada,10
95554,baltimore,maryland,usa,40
97318,berkeley,california,usa,40
110785,brattleboro,vermont,usa,35
116676,bowmanville,ontario,canada,50
117196,chicago,illinois,usa,10
139902,chester,england,unitedkingdom,10
173508,nyc,newyork,usa,30
175235,shelby,northcarolina,usa,50
180458,fortmcmurray,alberta,canada,10
188796,toronto,ontario,canada,10
208251,alvin,texas,usa,40
275074,lakeland,florida,usa,50
13646,phoenix,arizona,usa,30
48342,middlegrove,newyork,usa,20
50303,redford,michigan,usa,40
61915,oakton,virginia,usa,10
75096,astoria,newyork,usa,30
75292,portales,newmexico,usa,30
99169,rendlesham,england,unitedkingdom,100
122782,juneau,alaska,usa,40
124127,biarritz,pyreneesatlantiques,france,10
124375,portales,newmexico,usa,20
125178,oslo,,norway,35
125840,newyork,newyork,usa,40
129444,shermanoaks,california,usa,35
144943,santafe,newmexico,usa,10
148226,canberra,australiancapitalterritory,australia,35
152723,shreveport,louisiana,usa,30
153865,richmond,virginia,usa,10
154004,natchitoches,louisiana,usa,20
187626,ely,,unitedkingdom,30
257532,boulder,colorado,usa,30
269499,napa,california,usa,20
271533,whitehouse,texas,usa,35
58489,bucharest,na,romania,30
274385,gatineau,quebec,canada,50
44190,mtcrawford,virginia,usa,100
269009,westonsupermare,england,unitedkingdom,20
80157,bucharest,na,romania,20
268022,omaha,nebraska,usa,100
165503,ploiesti,prahova,romania,20
387,charity,missouri,usa,20
148966,barstow,california,usa,40
10924,silverlake,missouri,usa,30
26616,annarbor,michigan,usa,30
30168,bigbearcity,california,usa,10
75595,amsterdam,noordholland,netherlands,40
95525,glasgow,scotland,unitedkingdom,50
245874,lisboa,,portugal,30
262642,midwestcity,oklahoma,usa,30
7079,aurora,colorado,usa,10
16908,chicago,illinois,usa,100
19648,roswell,georgia,usa,30
31404,lindstrom,minnesota,usa,10
31692,conroe,texas,usa,35
38618,calgary,alberta,canada,40
52691,albuquerque,newmexico,usa,10
60029,vernon,britishcolumbia,canada,50
68126,studiocity,california,usa,50
82587,saskatoon,saskatchewan,canada,10
93355,greenville,southcarolina,usa,10
102780,philadelphia,pennsylvania,usa,10
149194,albuquerque,newmexico,usa,10
167865,mapleridge,britishcolumbia,canada,10
176679,calgary,alberta,canada,50
220841,ballwin,missouri,usa,10
251017,dearborn,michigan,usa,40
275481,tucson,arizona,usa,100
12680,washington,dc,usa,30
1559,manchester,england,unitedkingdom,10
15890,stockbridge,georgia,usa,10
22274,fullerton,california,usa,10
26377,meridian,idaho,usa,10
48503,portland,oregon,usa,30
55454,somerville,massachusetts,usa,35
55787,fortuna,california,usa,10
57621,orlando,florida,usa,10
60253,grandrapids,michigan,usa,10
74825,burragate,newsouthwales,australia,40
87007,modesto,california,usa,100
92020,sandiego,california,usa,10
105576,cleveland,ohio,usa,10
121417,sandiego,california,usa,10
125332,manchester,england,unitedkingdom,50
133272,indianapolis,indiana,usa,50
136782,reading,england,unitedkingdom,20
163186,lakeland,florida,usa,10
171454,albuquerque,newmexico,usa,10
174190,stcharles,missouri,usa,50
174993,cumberland,rhodeisland,usa,10
189403,toronto,ontario,canada,35
229160,grandville,michigan,usa,10
264760,oakton,virginia,usa,10
266589,princegeorge,britishcolumbia,canada,10
268026,hopewelljunction,newyork,usa,40
268489,wilber,nebraska,usa,100
274142,victoria,britishcolumbia,canada,100
28181,anaheim,california,usa,10
72785,gordonsville,virginia,usa,40
80503,shakerhts,ohio,usa,30
88416,arlington,virginia,usa,10
4059,portland,oregon,usa,10
4938,charleston,southcarolina,usa,35
5638,binghamton,newyork,usa,10
6670,union,newjersey,usa,100
11053,kualalumpur,kualalumpur,malaysia,10
14966,waltham,massachusetts,usa,10
16631,roswell,georgia,usa,10
18629,wilmington,massachusetts,usa,50
21141,harrison,ohio,usa,20
23896,rockyhill,newjersey,usa,100
26025,springfield,missouri,usa,10
27557,millbrae,california,usa,100
28884,victoria,britishcolumbia,canada,40
51924,greenwood,britishcolumbia,canada,10
54808,drogheda,louth,ireland,35
62887,mobile,alabama,usa,50
67270,steadele,quebec,canada,10
74517,newburyport,massachusetts,usa,10
75281,wixom,michigan,usa,100
79563,batonrouge,louisiana,usa,10
80841,peachtreecity,georgia,usa,100
82578,brighton,england,unitedkingdom,10
85273,cincinnati,ohio,usa,10
90088,albuquerque,newmexico,usa,30
93630,fredericksburg,virginia,usa,10
96108,pittsburg,,,30
97620,sanfrancisco,california,usa,10
104560,losangeles,california,usa,10
106606,aberdeen,washington,usa,50
111124,stayner,ontario,canada,10
111797,sanmateo,california,usa,10
124093,appleton,wisconsin,usa,30
126404,warwick,newyork,usa,40
126653,villas,newjersey,usa,10
127581,cambridge,massachusetts,usa,10
130243,winnipeg,manitoba,canada,10
132012,springfield,missouri,usa,10
138054,vernon,britishcolumbia,canada,10
144975,columbia,southcarolina,usa,10
149198,cincinnati,ohio,usa,20
149400,westlakevillage,california,usa,50
151663,savannah,georgia,usa,10
161615,seattle,washington,usa,10
162035,lebanon,pennsylvania,usa,10
169075,mishawaka,indiana,usa,35
171165,petalingjaya,selangor,malaysia,40
173020,chillicothe,illinois,usa,10
179334,oakland,california,usa,40
187198,overlandpark,kansas,usa,10
187232,olympia,washington,usa,100
188265,portland,oregon,usa,40
198002,sanantonio,texas,usa,30
202287,rapidcity,southdakota,usa,10
203756,minneapolis,minnesota,usa,10
205487,waltham,massachusetts,usa,40
212631,fruitlandpark,florida,usa,100
234736,philadelphia,pennsylvania,usa,20
238688,mystic,connecticut,usa,10
243584,clearwater,florida,usa,10
244526,miami,florida,usa,20
246495,portland,oregon,usa,10
254261,missouricity,texas,usa,10
255677,washington,dc,usa,10
256633,norfolk,virginia,usa,10
257378,charlotteamalie,vsvi,stthomasi,10
258842,baltimore,maryland,usa,30
263846,nutley,newjersey,usa,10
266164,stcharles,missouri,usa,10
266584,lyme,connecticut,usa,10
267297,saintpetersburg,florida,usa,10
267738,hamilton,ontario,canada,40
187110,quincy,massachusetts,usa,100
187932,storrsmansfield,connecticut,usa,100
276634,fremont,california,usa,10
8240,lawrenceburg,indiana,usa,100
9083,mercerisland,washington,usa,10
11668,westlafayette,indiana,usa,40
27891,fortsmith,arkansas,usa,30
28495,sunnyvale,california,usa,10
34957,columbia,missouri,usa,30
49723,neworleans,louisiana,usa,10
90176,pittsburgh,pennsylvania,usa,10
90358,springfield,missouri,usa,30
106437,toledo,ohio,usa,40
107631,nixa,missouri,usa,30
117396,hanover,,usa,10
126154,bethlehem,pennsylvania,usa,10
131622,tworivers,wisconsin,usa,100
135172,schaffhausen,schaffhausen,switzerland,40
141927,jamaicaplain,massachusetts,usa,30
143609,seattle,washington,usa,10
144715,manhattan,kansas,usa,10
154269,portland,oregon,usa,10
157281,jacksonville,florida,usa,50
168573,teaneck,newjersey,usa,10
170077,muskegon,michigan,usa,100
187018,okinawacity,okinawa,japan,30
188441,gainesville,florida,usa,40
195445,bracknell,england,unitedkingdom,10
199283,gloucester,massachusetts,usa,10
208548,geneva,newyork,usa,10
210872,clearwater,florida,usa,10
237747,olympia,washington,usa,50
245604,napa,california,usa,50
249086,huntington,wva,usa,40
250517,philadelphia,pennsylvania,usa,35
259400,douglasville,georgia,usa,10
269344,huron,southdakota,usa,10
273905,newlenox,illinois,usa,40
22812,desmoines,iowa,usa,10
34476,fortworth,texas,usa,10
34736,brookfield,wisconsin,usa,50
34748,cary,northcarolina,usa,10
41123,houston,texas,usa,50
101790,santaclara,california,usa,10
121943,vancouver,britishcolumbia,canada,10
130995,baskingridge,newjersey,usa,10
132537,nashville,tennessee,usa,100
136357,puyallup,washington,usa,10
138365,decatur,georgia,usa,10
142826,brookline,massachusetts,usa,30
162092,brisbane,queensland,australia,30
170319,vancouver,britishcolumbia,canada,100
189463,wayne,pennsylvania,usa,100
220694,flossmoor,illinois,usa,10
254577,columbia,missouri,usa,50
16994,fairbanks,alaska,usa,35
245942,northfield,minnesota,usa,10
2770,champaign,illinois,usa,10
8186,baltimore,maryland,usa,35
27287,portland,oregon,usa,10
41197,cherryhill,newjersey,usa,10
116922,darby,pennsylvania,usa,30
189813,ganges,britishcolumbia,canada,10
216037,lascruces,newmexico,usa,10
242718,brookings,southdakota,usa,10
274644,sandy,utah,usa,10
88081,tucson,arizona,usa,10
153235,mtvernon,maine,usa,10
249140,kualalumpur,kualalumpur,malaysia,50
68073,wauwatosa,wisconsin,usa,50
11271,edison,newjersey,usa,10
18702,knoxville,tennessee,usa,30
30257,newton,massachusetts,usa,40
78286,hobbs,newmexico,usa,20
127113,chicago,illinois,usa,40
134302,dallas,texas,usa,10
151043,nacogdoches,texas,usa,30
153089,stanford,california,usa,30
185752,paloalto,california,usa,30
229224,minneapolis,minnesota,usa,30
257625,medfield,massachusetts,usa,30
30319,artesia,california,usa,50
31141,bellingham,washington,usa,40
38457,alameda,california,usa,10
40602,venice,california,usa,40
65465,austin,texas,usa,10
69964,markham,ontario,canada,100
76480,richmond,virginia,usa,40
86419,sanmateo,california,usa,50
88330,hendersonville,tennessee,usa,10
90752,losangeles,california,usa,40
99216,willis,texas,usa,10
116582,minneapolis,minnesota,usa,35
121057,wauwatosa,wisconsin,usa,30
132687,oakpark,illinois,usa,30
137687,annarbor,michigan,usa,10
138999,orlando,florida,usa,10
141840,wayne,newjersey,usa,30
143663,sterling,virginia,usa,10
146734,pasadena,california,usa,40
149245,klamathfalls,oregon,usa,10
152496,loveland,colorado,usa,10
170151,toronto,ontario,canada,10
175851,eustis,florida,usa,10
183129,panamacitybeach,florida,usa,100
185467,tolucalake,california,usa,10
189718,oxford,england,unitedkingdom,30
193272,fortcollins,colorado,usa,10
198564,pickerington,ohio,usa,50
213859,fountainhills,arizona,usa,50
221753,hagerstown,maryland,usa,40
227686,bellevernon,pennsylvania,usa,35
243376,keno,oregon,usa,10
244340,lincoln,nebraska,usa,10
252917,fredericton,newbrunswick,canada,40
278255,robesonia,pennsylvania,usa,35
392,barcelona,espaa,spain,50
135241,barcelona,espaa,spain,10
120251,barcelona,espaa,spain,100
8360,barcelona,espaa,spain,100
200067,matar,,spain,35
3757,madrid,madrid,spain,10
14958,lezo,euskadi,spain,40
38589,santacolomadegramenet,catalunya,spain,40
178890,gijon,asturias,spain,10
204567,berga,bergued,spain,30
9029,gav,barcelona,spain,10
43645,barcelona,espaa,spain,35
393,brighton,england,unitedkingdom,30
30411,glasgow,scotland,unitedkingdom,10
50769,glasgow,scotland,unitedkingdom,10
145342,paraparaumu,kapiticoast,newzealand,40
181598,ardrossan,alberta,canada,10
256023,vancouver,britishcolumbia,canada,10
260549,threehills,alberta,canada,30
408,mountainview,california,usa,20
77273,golden,colorado,usa,10
79430,grinnell,iowa,usa,50
110807,broomfield,colorado,usa,10
111171,littleton,colorado,usa,10
156985,amarillo,texas,usa,10
93130,saskatoon,saskatchewan,canada,100
150554,roanoke,virginia,usa,20
165316,galveston,texas,usa,40
214717,berkeley,california,usa,30
252422,columbia,southcarolina,usa,10
222204,janesville,california,usa,50
13094,schenectady,newyork,usa,30
76019,norwich,england,unitedkingdom,30
84671,montney,britishcolumbia,canada,50
117210,stlouis,missouri,usa,40
126911,virginiabeach,virginia,usa,100
130085,attadale,westernaustralia,australia,50
136291,lexington,kentucky,usa,30
160011,norman,arkansas,usa,10
165435,surrey,britishcolumbia,canada,10
176609,aschaffenburg,bavaria,germany,30
195943,aloha,oregon,usa,20
207936,kanata,ontario,canada,100
254787,evergreen,colorado,usa,10
272415,herzelia,hasharon,israel,30
70504,winnipeg,manitoba,canada,35
242061,newyork,newyork,usa,10
2115,escondido,california,usa,100
7620,knoxville,tennessee,usa,30
9484,stcatharines,ontario,canada,10
12698,portland,oregon,usa,35
16835,bronx,newyork,usa,30
17944,lascruces,newmexico,usa,10
21888,columbus,ohio,usa,30
22936,raleigh,northcarolina,usa,30
23353,berryville,virginia,usa,35
23881,toronto,ontario,canada,10
28255,richmondhill,ontario,canada,30
33727,bowmanville,ontario,canada,10
37710,waitepark,minnesota,usa,35
37904,ballwin,missouri,usa,10
39700,rosamond,california,usa,10
41117,warwick,rhodeisland,usa,35
43310,jeferson,georgia,usa,10
43902,albuquerque,newmexico,usa,40
46690,zrich,kantonzrich,switzerland,30
51252,yuccavalley,california,usa,10
56663,seattle,washington,usa,30
57781,westlinn,oregon,usa,10
62151,norwood,ontario,canada,50
63782,saintlouis,missouri,usa,30
66731,murrieta,california,usa,10
67693,tulsa,oklahoma,usa,30
68574,desoto,missouri,usa,10
71075,norfolk,virginia,usa,30
72980,murrysville,pennsylvania,usa,100
77082,durango,colorado,usa,30
80105,fortworth,texas,usa,40
82001,westbolton,vermont,usa,10
85265,dunedin,otago,newzealand,50
88146,stonemountain,georgia,usa,50
92688,atchison,kansas,usa,100
100838,dekalb,illinois,usa,40
101901,acton,massachusetts,usa,30
108531,bothell,washington,usa,10
108800,northstpaul,minnesota,usa,35
109727,olympia,washington,usa,30
110712,andover,england,unitedkingdom,30
111054,starkville,mississippi,usa,30
112307,ballwin,missouri,usa,10
115905,toronto,ontario,canada,30
116090,athens,georgia,usa,10
116433,ronkonkoma,newyork,usa,10
116537,richmond,virginia,usa,10
116740,albuquerque,newmexico,usa,100
120797,calgary,alberta,canada,10
126685,siouxfalls,southdakota,usa,20
129725,waterloo,ontario,canada,10
130150,johnsoncity,tennessee,usa,10
132996,austin,texas,usa,35
133786,olathe,kansas,usa,40
137151,toronto,ontario,canada,10
138437,gainesville,florida,usa,10
148794,lacey,washington,usa,10
150911,southernpines,northcarolina,usa,40
151125,huntington,newyork,usa,10
151806,christchurch,canterbury,newzealand,100
152330,toronto,ontario,canada,30
154736,olympia,washington,usa,35
155816,northvancouver,britishcolumbia,canada,50
161448,brentwood,newyork,usa,100
162935,glynde,southaustralia,australia,30
167296,columbus,ohio,usa,10
168336,princegeorge,britishcolumbia,canada,10
169681,cottagegrove,minnesota,usa,50
171767,desoto,missouri,usa,10
174916,sandy,utah,usa,10
175123,statesville,northcarolina,usa,10
175703,montreal,quebec,canada,30
177108,lincoln,nebraska,usa,10
183248,ranchosantamargarita,california,usa,40
187871,sussex,newbrunswick,canada,30
193441,irving,texas,usa,10
194202,pensacola,florida,usa,50
194572,gloucester,massachusetts,usa,20
200409,monmouth,illinois,usa,10
206375,singapore,na,singapore,20
206384,madison,wisconsin,usa,40
207878,champaign,illinois,usa,35
208641,stalbans,missouri,usa,50
212502,lantana,,florida,10
221389,kingwood,texas,usa,35
222638,fortfrances,ontario,canada,10
229456,morehead,kentucky,usa,10
231854,cambridge,massachusetts,usa,10
240394,bakercity,oregon,usa,30
245088,adams,massachusetts,usa,30
246528,cambridge,massachusetts,usa,35
250341,parker,texas,usa,40
254822,hamilton,ontario,canada,10
266378,aurora,colorado,usa,10
271196,ruston,louisiana,usa,30
272217,dartmouth,novascotia,canada,100
275906,northernva,virginia,usa,20
900,scranton,pennsylvania,usa,30
42573,dallas,texas,usa,100
116170,lancaster,pennsylvania,usa,30
116746,barton,vermont,usa,100
187919,indianapolis,indiana,usa,10
196018,joliet,illinois,usa,30
268179,austin,texas,usa,10
212983,sherwood,oregon,usa,10
243132,falmouth,maine,usa,20
60400,campbell,california,usa,10
76840,houston,texas,usa,30
182425,sandlake,michigan,usa,30
30779,petawawa,ontario,canada,20
187048,edmond,oklahoma,usa,10
413,naperville,illinois,usa,20
2366,lathrupvillage,michigan,usa,20
7769,washington,dc,usa,35
11709,davison,michigan,usa,30
20029,troy,michigan,usa,20
36114,royaloak,michigan,usa,20
52125,doylestown,pennsylvania,usa,10
90687,houston,texas,usa,30
96142,bakersfield,california,usa,10
101588,turlock,california,usa,10
144247,melbourne,victoria,australia,10
151729,ellington,connecticut,usa,10
153249,elmwoodpark,newjersey,usa,30
189983,derwood,maryland,usa,10
198336,universitypark,pennsylvania,usa,10
200811,boston,massachusetts,usa,10
233256,newyork,newyork,usa,40
261937,chicago,illinois,usa,10
267602,woodinville,washington,usa,10
253490,fairviewheights,illinois,usa,35
264041,toronto,ontario,canada,10
273075,south,florida,usa,10
6604,vallejo,california,usa,50
31677,cambridge,massachusetts,usa,40
48970,duvall,washington,usa,10
51892,stpetersburg,florida,usa,100
66106,ashville,alabama,usa,50
81845,preston,england,unitedkingdom,35
93166,havelock,northcarolina,usa,10
113633,olympia,washington,usa,50
141178,barrowinfurness,cumbria,unitedkingdom,30
156584,hobart,tasmania,australia,100
159283,nuneaton,england,unitedkingdom,100
181191,grantham,newhampshire,usa,100
190592,glasgow,scotland,unitedkingdom,10
196251,oxford,england,unitedkingdom,30
205632,fredericton,newbrunswick,canada,20
215040,bellowsfalls,vermont,usa,100
238936,thornton,colorado,usa,10
245927,edmonton,alberta,canada,50
251541,toledo,ohio,usa,50
270154,kenner,louisiana,usa,30
277937,hemet,california,usa,50
54740,newark,delaware,usa,35
62009,cambridge,massachusetts,usa,10
146155,carolstream,illinois,usa,100
149665,penacook,newhampshire,usa,100
156161,newtoncentre,massachusetts,usa,10
158427,elgin,illinois,usa,10
209356,newport,oregon,usa,100
258425,chilliwack,britishcolumbia,canada,10
82942,lakeforest,california,usa,10
20175,tujunga,california,usa,10
43673,jackson,mississippi,usa,100
54046,quesada,alajuela,costarica,30
60570,stlouis,missouri,usa,10
66220,lewisburg,tennessee,usa,100
76257,northampton,massachusetts,usa,10
92379,jerusalem,,israel,10
99198,neworleans,louisiana,usa,35
102375,cwmbran,wales,unitedkingdom,30
127336,arvada,colorado,usa,10
136943,chesterfield,missouri,usa,10
137604,houston,texas,usa,35
143695,islip,newyork,usa,100
149025,southport,england,unitedkingdom,10
149204,lincoln,nebraska,usa,10
162260,losangeles,california,usa,10
175592,carlsbad,california,usa,50
178839,naperville,illinois,usa,50
184639,santapaula,california,usa,10
187287,palmdale,california,usa,100
215523,taneytown,maryland,usa,10
238731,asheville,northcarolina,usa,10
243639,salinas,california,usa,10
265932,singapore,na,singapore,30
188772,fortwayne,indiana,usa,10
270180,cleveland,ohio,usa,40
7078,brookline,newhampshire,usa,10
22145,halifax,novascotia,canada,35
26020,fortlauderdale,florida,usa,100
30290,portland,oregon,usa,30
30298,tucson,arizona,usa,10
30884,ridgefield,washington,usa,10
32437,westerville,ohio,usa,100
41657,bainbridge,georgia,usa,50
45781,augusta,georgia,usa,10
46173,sanfrancisco,california,usa,10
46279,portland,oregon,usa,50
47831,juneau,alaska,usa,35
48980,banks,oregon,usa,100
50007,oakpark,illinois,usa,100
50504,newfreedom,pennsylvania,usa,10
53060,albuquerque,newmexico,usa,10
56167,bologna,emiliaromagna,italy,30
56850,manteca,california,usa,10
58860,fayetteville,arkansas,usa,50
59374,mukilteo,washington,usa,10
59430,akron,ohio,usa,50
59919,bayonne,newjersey,usa,10
60626,halifax,novascotia,canada,35
62741,tampa,florida,usa,10
68709,desmoines,iowa,usa,10
78634,seattle,washington,usa,10
78935,toronto,ontario,canada,10
80327,carrboro,northcarolina,usa,10
81955,towson,maryland,usa,100
84226,taos,newmexico,usa,10
91150,copiague,newyork,usa,10
92152,tampa,florida,usa,100
94027,morrisplains,newjersey,usa,100
95933,rhome,,,10
96239,newyork,newyork,usa,20
99102,nashua,newhampshire,usa,10
99222,snohomish,washington,usa,10
100517,warrenton,missouri,usa,50
100658,portland,oregon,usa,10
101520,woodlandhills,california,usa,50
110110,penetanguishene,ontario,canada,30
112033,belleville,illinois,usa,10
116717,berkeley,california,usa,10
126432,boston,massachusetts,usa,30
132261,eastsetauket,newyork,usa,10
144869,oxford,england,unitedkingdom,35
148109,olathe,kansas,usa,10
148784,conroe,texas,usa,10
149936,collbran,colorado,usa,100
151101,pottstown,pennsylvania,usa,10
157082,paris,iledefrance,france,30
164141,boston,massachusetts,usa,35
168934,hopkinton,massachusetts,usa,50
178157,worcester,massachusetts,usa,100
180160,greene,rhodeisland,usa,30
180910,newburypark,california,usa,10
181117,jackson,michigan,usa,10
182229,honolulu,hawaii,usa,10
188813,stlouis,missouri,usa,10
197504,tonawanda,newyork,usa,10
198302,burbank,california,usa,10
200668,columbia,missouri,usa,100
205943,boston,massachusetts,usa,50
216879,capeelizabeth,maine,usa,10
221702,stockton,california,usa,100
231430,melbourne,victoria,australia,10
237539,boise,idaho,usa,10
243984,stlouis,missouri,usa,50
259305,fallon,nevada,usa,10
266299,austin,texas,usa,100
270551,whitefish,montana,usa,10
271156,carlinville,illinois,usa,100
273471,traversecity,michigan,usa,10
13256,malden,massachusetts,usa,40
35320,melbourne,victoria,australia,30
37594,alamogordo,newmexico,usa,40
64791,losangeles,california,usa,30
93335,kalama,washington,usa,40
106201,columbia,missouri,usa,10
107592,plano,texas,usa,35
142090,sofia,,bulgaria,35
146781,bethesda,maryland,usa,100
212411,deltona,florida,usa,30
226725,cleveland,ohio,usa,100
227302,chicago,illinois,usa,100
244993,sale,cheshire,unitedkingdom,30
271711,porto,porto,portugal,30
5710,austin,texas,usa,30
51983,,,usa,10
73225,chicago,illinois,usa,10
111521,portland,oregon,usa,20
117481,flemington,newjersey,usa,40
181474,concord,california,usa,10
183154,frederick,maryland,usa,30
254852,montreal,quebec,canada,30
3543,elgin,texas,usa,40
6975,victoria,britishcolumbia,canada,10
12707,edmonton,alberta,canada,40
17917,hamilton,ontario,canada,30
22114,abbotsford,britishcolumbia,canada,10
30052,minneapolis,minnesota,usa,10
31094,cleveland,ohio,usa,10
35143,austin,texas,usa,10
47206,elcajon,california,usa,10
54653,pooler,georgia,usa,30
