user_id,location_city,location_state,location_country,fix_age
94101,others, n/a, poland,30
94209,victoria, british columbia, canada,30
94494,tacoma, washington, usa,30
94782,dortmund, nordrhein-westfalen, germany,30
94853,christchurch, canterbury, new zealand,30
94865,bremen, bremen, germany,30
94883,palm bay, florida, usa,100
94923,brick, new jersey, usa,50
95025,boise, idaho, usa,30
95250,prospect, kentucky, usa,10
95261,adelaide, south australia, australia,10
95301,others, victoria, australia,20
95359,charleston, west virginia, usa,35
95786,winchester, virginia, usa,35
95903,mason, ohio, usa,30
95923,bloomfield, new jersey, usa,20
96440,rochester, new york, usa,30
96493,christchurch, canterbury, new zealand,10
96521,victoria, british columbia, canada,30
96659,adelaide, south australia, australia,40
96679,others, western australia, australia,30
97050,others, selangor, malaysia,30
97807,others,others, sweden,40
97945,omaha, nebraska, usa,35
98026,yarmouth, nova scotia,,50
98210,athens,others, greece,30
98297,espoo, uusimaa, finland,30
98628,others,others, kuwait,20
98655,st. petersburg, florida, usa,100
98787,melbourne, victoria, australia,30
98893,others, badajoz, spain,30
98975,others, new south wales, australia,50
99026,huntington beach, california, usa,40
99032,others, new york, usa,30
99281,seattle, washington, usa,20
99347,muskegon, michigan, usa,35
99623,canberra, australian capital territory, australia,10
99630,framingham, massachusetts, usa,30
99652,phoenix, arizona, usa,40
99955,lockport, new york, usa,20
100108,others, hessen, germany,100
100217,preston, england, united kingdom,35
100264,brunswick, ohio, usa,40
100434,others, niedersachsen, germany,30
100452,vancouver, british columbia, canada,10
100682,others,others, indonesia,20
100881,others, norfolk, united kingdom,10
100995,berlin, berlin, germany,30
101171,port moody, british columbia, canada,10
101172,montreal, quebec, canada,30
101315,westfield, new jersey, usa,35
101538,perth, western australia, austria,20
101550,others, buenos aires, argentina,30
101666,wien, wien, austria,50
101861,carbondale, colorado, usa,100
101900,portland, oregon, usa,100
102019,walla walla, washington, usa,35
102032,anchorage, alaska, usa,35
102164,stuttgart, baden-wuerttemberg, germany,50
102196,others, niedersachsen, germany,30
102275,others, michigan, usa,100
102321,others, hampshire, united kingdom,50
102322,others, nrw, germany,100
103554,others, nova scotia, canada,10
103740,others, florida, usa,35
103811,st. paul, minnesota, usa,30
103871,columbia, missouri, usa,50
104058,newark, ohio, usa,10
104113,springfield, missouri, usa,30
104211,chattanooga, tennessee, usa,40
104243,coatesville, pennsylvania, usa,100
104268,athens, georgia, usa,30
104486,knoxville, tennessee, usa,30
105295,hamburg, hamburg, germany,10
105695,overland park, kansas, usa,40
105745,barcelona, catalunya, spain,10
105795,others, alicante, spain,30
105968,anchorage, alaska, usa,50
106656,others, oklahoma, usa,50
106742,wien, wien, austria,20
106816,independence, missouri, usa,100
107042,aachen, nordrhein-westfalen, germany,10
107270,braunschweig, niedersachsen, germany,40
107301,others, london, united kingdom,35
107376,others, new south wales, australia,40
107431,tomball, texas, usa,10
107645,others, barcelona, spain,30
107718,los angeles, california, usa,30
107923,glasgow, scotland, united kingdom,30
108687,others, barcelona, spain,30
108700,orlando, florida, usa,50
108752,others, louisiana, usa,35
108805,newport, wales, united kingdom,100
109049,others, minnesota, usa,35
109103,gardiner, montana, usa,10
109107,orange, california, usa,20
109235,others,others, indonesia,30
109344,koeln, nordrhein-westfalen, germany,50
109427,singapore, singapore, singapore,40
109461,oklahoma city, oklahoma, usa,35
109591,others, sachsen, germany,30
109823,melbourne, victoria, australia,20
109864,lafayette, colorado, usa,10
109901,sydney, new south wales, australia,100
110029,norwich, england, united kingdom,30
110076,toronto, ontario, canada,100
110309,walnut creek, california, usa,35
110579,abilene, texas, usa,30
110609,others, n/a, japan,35
110746,others, wales, united kingdom,100
110853,others, new york, usa,35
110935,ithaca, new york, usa,100
111035,mountain view, california, usa,10
111162,others, n/a,others,20
111269,brooklyn, new york, usa,35
111433,lima,others, peru,30
111578,fremont, california, usa,10
111747,plantation, florida, usa,100
111947,albuquerque, new mexico, usa,35
112083,tucson, arizona, usa,30
112432,preston, england, united kingdom,40
112765,others, new jersey, usa,40
113030,vancouver, british columbia, canada,30
113121,salt lake city, utah, usa,30
113292,yuba city, ca, usa,40
113904,baltimore, maryland, usa,35
114143,others, ,,35
114178,tokyo, tokyo, japan,35
114216,others, quebec, canada,10
114288,winchester, england, united kingdom,10
114414,others, texas, usa,30
114434,carson city, nevada, usa,40
114444,alexandria, virginia, usa,35
114446,cardiff, wales, united kingdom,30
114893,harrogate, england, united kingdom,35
114983,others, queensland, australia,30
114988,temple, texas, usa,40
115148,london, ontario, canada,30
115679,las vegas, , usa,20
115692,blacksburg, virginia, usa,35
115714,bedford, massachusetts, usa,50
115904,bolton, lancashire, united kingdom,30
115995,grand rapids, michigan, usa,35
116341,others,others, belgium,30
117111,toronto, ontario, canada,35
117581,alton, illinois, usa,50
117683,manchester,others, united kingdom,30
118275,others,others, poland,30
118372,others, michigan, usa,30
118434,darwin, northern territory, australia,30
118533,others, oklahoma, usa,40
118654,louisville, kentucky, usa,10
118683,others, new hampshire, usa,100
118817,others, skåne, sweden,35
119556,asheville, north carolina, usa,100
120081,others, south australia, australia,20
120485,others, victoria, australia,30
120515,porto alegre, rio grande do sul, brazil,50
120563,others, essex, united kingdom,50
120579,braga, braga, portugal,20
121010,london,others, united kingdom,35
121070,lyon, rhône-alpes, france,30
121606,petaling jaya, selangor, malaysia,30
121667,others, valencia, spain,35
121845,oak park, illinois, usa,10
121941,covington, washington, usa,100
122037,bochum, nordrhein-westfalen, germany,30
122086,victoria, british columbia, canada,20
122321,jacksonville, north carolina, usa,30
122429,others, hawaii, usa,50
122506,others, iowa, usa,30
122660,remscheid, nordrhein-westfalen, germany,20
122716,tucson, ,,35
122793,others, ontario, canada,50
122881,others, england, united kingdom,10
123501,barcelona, catalunya, spain,30
123724,others, iowa, usa,100
123791,hannover, niedersachsen, germany,10
123822,others, australian capital territory, australia,30
124010,berlin, berlin, germany,50
124078,muskegon, michigan, usa,30
124079,prince george, british columbia, canada,30
124310,salem, south carolina, usa,100
124322,ottawa, ontario, canada,10
124546,others, alberta, canada,40
124597,others, ontario, canada,40
124717,amsterdam, noord-holland, netherlands,30
124827,nanaimo, british columbia, canada,100
125053,aachen, nordrhein-westfalen, germany,30
125153,others, kentucky, usa,50
125203,montreal, quebec, canada,20
125798,london, england, united kingdom,30
125808,zürich, zürich, switzerland,35
125889,others, queensland, australia,30
126053,harrodsburg, kentucky, usa,20
126236,others, são paulo, brazil,30
126296,ramsey,others,others,50
126388,others, north carolina, usa,30
126693,newmarket, ontario, canada,35
126726,stone mountain, georgia, usa,35
126736,fulton, missouri, usa,40
126827,others, middlesex, united kingdom,35
126851,others, texas, usa,100
127024,toronto, ontario, canada,100
127359,beaverton, oregon, usa,35
127619,others, tennessee, usa,50
127621,kill devil hills, north carolina, usa,50
127766,others, , italy,10
128040,toledo, ohio, usa,40
128096,belo horizonte, minas gerais, brazil,30
128139,others, michigan, usa,30
128241,lakeville, connecticut, usa,30
128332,alvin, texas, usa,10
128447,chico, ca, united states,10
128790,southampton, england, united kingdom,35
129393,espoo, uusimaa, finland,30
129465,durham, north carolina, usa,35
129503,lisboa, n/a, portugal,50
129538,newtown, wellington, new zealand,40
129617,hamburg, hamburg, germany,30
129851,philadelphia, pennsylvania, usa,40
129929,manchester, new hampshire,,10
129988,others, oregon, usa,35
130157,olympia, washington, usa,50
130438,yarmouth, nova scotia, canada,40
130474,nashville, tennessee, usa,35
130591,others,others, india,30
130594,others,others, india,20
130611,others,others, australia,40
130915,others, new york, usa,10
131099,nottingham, england, united kingdom,40
131389,auckland, n/a, new zealand,20
131476,sydney, new south wales, australia,30
131594,citrus heights, california, usa,50
131602,plymouth, michigan, usa,35
131675,nijmegen, gelderland, netherlands,40
131819,bonn, nordrhein-westfalen, germany,30
131855,farnborough, hampshire, united kingdom,35
132242,others, massachusetts, usa,35
132375,denver, colorado, usa,100
132492,others, hamburg, germany,10
132633,others, antwerp, belgium,30
132663,newport beach, california, usa,50
132836,west palm beach, florida, usa,100
133348,heidelberg, baden-wuerttemberg, germany,30
133414,oshawa, ontario, canada,10
133435,statesville,,others,50
133645,others, asturias, spain,30
133654,others, noord-brabant, netherlands,50
133747,gaithersburg, maryland, usa,30
133811,san diego, california, usa,10
134031,others, hessen, germany,30
134784,chicago, illinois, usa,30
134837,kuala lumpur, wilayah persekutuan, malaysia,30
135383,tucson, arizona, usa,50
135624,others,others, kuwait,30
135778,, massachusetts, usa,50
135847,cold spring, kentucky, usa,30
135865,sheffield, vermont, usa,50
135880,others, new york, usa,100
135911,others, england, united kingdom,35
136010,brampton, ontario, canada,10
136071,normal, illinois, usa,50
136139,fair oaks, california, usa,10
136234,others, wisconsin, usa,30
136237,calgary, alberta, canada,35
136304,others, virginia, usa,30
136363,wien, wien, austria,10
136382,edmonton, alberta, canada,10
136430,richmond, kentucky, usa,10
136747,others, michigan, usa,35
136925,raleigh, north carolina, usa,40
137190,rennes, bretagne, france,35
137283,toronto, ontario, canada,40
137336,longview, washington, usa,30
137397,strasbourg, alsace, france,35
138073,glasgow, scotland, united kingdom,35
138302,missoula, montana, usa,35
138529,milano, lombardia, italy,10
138546,sydney, new south wales, australia,30
138844,winnipeg, manitoba, canada,50
138883,charlotte, north carolina, usa,20
139126,honolulu, hawaii, usa,30
139286,winnipeg, manitoba, canada,50
139359,fort myers, florida, usa,40
139406,davis, west virginia, usa,10
139566,others, , new zealand,35
139607,quincy, michigan, usa,50
140000,london, england, united kingdom,10
140036,milford, michigan, usa,40
140080,braunschweig, niedersachsen, germany,40
140087,porto, porto, portugal,35
140192,düsseldorf, nordrhein-westfalen, germany,30
140264,others,others, united kingdom,20
140293,baltimore, maryland, usa,30
140423,norwich, england, united kingdom,40
140437,lisboa, n/a, portugal,30
140565,lisbon, lisbon, portugal,20
140605,leiden, zuid-holland, netherlands,30
141049,melbourne, victoria, australia,40
141210,tübingen, baden-württemberg, germany,10
141493,others, california, usa,50
141565,others, oregon, usa,30
141608,others,others, slovakia,30
141710,omaha, nebraska, usa,10
141819,perth, western australia, australia,35
141832,st. paul, minnesota, usa,35
141842,others, michigan, usa,20
141901,christchurch, canterbury, new zealand,50
141902,newport news, virginia, usa,100
141958,oslo, oslo, norway,50
142024,others, alberta, canada,100
142026,milwaukee, wisconsin, usa,35
142062,san jose, california, usa,50
142076,others, new hampshire, usa,30
142121,others, hawaii, usa,35
142256,winfield, alberta, canada,100
142366,others, louisiana, usa,40
142479,portland, maine, usa,10
142524,detroit, michigan, usa,40
142555,belfast, northern ireland, united kingdom,35
142600,others, hawaii, usa,100
142649,paris, ile de france, france,30
142715,wasilla, alaska, usa,40
143055,others, brandenburg, germany,20
143163,others, california, usa,30
143427,savannah, georgia, usa,30
143909,wuppertal, nordrhein-westfalen, germany,30
144124,others, hessen, germany,30
144133,durham, north carolina, usa,40
144365,others, oklahoma, usa,40
144997,keene, new hampshire, usa,35
145161,leicester, england, united kingdom,40
145165,sydney, new south wales, australia,40
145190,others, piemonte, italy,30
145198,houston, texas, usa,30
145449,virginia beach, virginia, usa,10
145635,wilmington, north carolina, usa,30
145761,singapore, n/a, singapore,20
145898,manchester, england, united kingdom,30
145956,perth, ontario, canada,10
146108,kingwood, texas, usa,100
146175,orlando, florida, usa,30
146310,st. louis, missouri, usa,35
146466,indianapolis, indiana, usa,20
146804,n/a, n/a,,10
147045,saint paul, minnesota, usa,30
147156,redhill, surrey, united kingdom,50
147462,others, new south wales, australia,40
147752,downers grove, illinois, usa,30
147803,birmingham, england, united kingdom,100
147847,greenville, illinois, usa,10
148051,calgary, alberta, canada,30
148191,portland, oregon, usa,50
148378,beloit, wisconsin, usa,30
148800,houston, texas, usa,100
148804,los angeles, california, usa,10
149172,aurora, colorado, usa,40
149934,chicago, illinois, usa,50
150124,york, nebraska, usa,35
150364,santo domingo, n/a,others,40
150657,others, new york, usa,30
150695,pittsburgh, pennsylvania, usa,35
150915,ottawa, ontario, canada,10
151068,melbourne, vic, australia,30
151086,atlanta, georgia, usa,40
151483,belmont, california, usa,10
152016,easthampton, massachusetts, usa,30
152099,others, arizona, usa,20
152186,windsor, ontario, canada,35
152738,gahanna, ohio, usa,35
152933,others, barcelona, spain,20
153361,jacksonville, arkansas, usa,50
153621,zaragoza, aragón, spain,30
153653,rapid city, south dakota, usa,100
153797,tulsa, oklahoma, usa,35
153869,bonn, nordrhein-westfalen, germany,30
154125,others, niedersachsen, germany,50
154197,anchorage, alaska, usa,30
154346,cotati, ,,30
154423,others, western australia, australia,100
154472,others,others, brazil,35
155047,others, alsace, france,50
155147,seattle, washington, usa,100
155343,kuala lumpur, n/a, malaysia,30
155939,murfreesboro, tennessee, usa,40
156020,lisboa, n/a, portugal,40
156089,lisboa, n/a, portugal,40
156163,los angeles, california, usa,100
156264,seoul, n/a, south korea,40
156534,whitehaven, england, united kingdom,30
156706,bellevue, nebraska, usa,20
156837,buxton, england, united kingdom,40
156876,córdoba, córdoba, argentina,40
156972,lyon, rhône-alpes, france,30
157127,others, kentucky, usa,30
157602,philadelphia, pennsylvania, usa,10
157783,townsville, queensland, australia,35
158033,riverside, california, usa,30
158663,cincinnati, ohio, usa,50
158851,sonoma, california, usa,40
159033,taneytown, maryland, usa,50
159510,others, connecticut, usa,30
159720,winnipeg, manitoba, canada,35
160241,others,others,others,20
160431,others, n/a,others,40
160629,others, michigan, usa,100
160681,niles, michigan, usa,30
161039,fredericton, new brunswick, canada,35
161068,others,others, china,20
161694,torino, piemonte, italy,30
161726,london, england, united kingdom,35
161849,peterborough, ontario, canada,30
161872,brandon, mississippi, usa,30
162019,east moline, illinois, usa,20
162052,danville, virginia, usa,100
162085,toronto, ontario, canada,30
162155,federal way, washington, usa,100
162279,others,others, sweden,30
162311,largo, florida, usa,30
162528,others,others,others,30
162639,others, washington, usa,10
162760,edinburgh, midlothian, united kingdom,10
162962,springfield, virginia, usa,30
163433,edmonton, alberta, canada,10
163534,northampton, england, united kingdom,40
163609,gulfport, florida, usa,30
163776,others,, virginia,30
163824,strasbourg, alsace, france,20
164105,nashua, new hampshire, usa,30
164315,barcelona, catalunya, spain,35
164675,portland, oregon, usa,100
164775,racine, wisconsin, usa,10
164896,wilsonville, oregon, usa,50
164926,ann arbor, michigan, usa,30
164955,others, new york, usa,50
164965,gold coast, queensland, australia,40
165078,canberra, australian capital territory, australia,30
165201,huddersfield, england, united kingdom,30
165366,winnipeg, manitoba, canada,10
165371,others, n/a, malaysia,20
165549,others, baden-wuerttemberg, germany,30
165558,nantes, loire atlantique, france,20
165637,kuala lumpur, n/a, malaysia,30
165654,others, iowa, usa,30
165751,halifax, nova scotia, canada,35
165838,others, massachusetts, usa,100
166546,others, ile de france, france,100
166922,london, england, united kingdom,30
167438,others, lorraine, france,20
167471,milton, ontario, canada,30
167492,others, nordrhein-westfalen, germany,20
167611,others, england, united kingdom,40
167782,orlando, florida, usa,30
168036,tualatin, ,,10
168047,oxford, connecticut, usa,30
168064,fredericton, new brunswick, canada,10
168800,others,others, philippines,20
168816,santa clara, california, usa,40
169014,st. louis, missouri, usa,30
169492,others, maine, usa,100
169563,sherwood park, alberta, canada,30
169699,others, minnesota, usa,50
169773,claremont, california, usa,30
170118,barcelona, barcelona,others,35
170184,others, england, united kingdom,100
170236,glasgow, scotland, united kingdom,40
170257,olympia, washington, usa,100
170513,butler, pennsylvania, usa,10
170595,others, north carolina, usa,35
170634,crystal lake, illinois, usa,10
170721,hamilton, ontario, canada,35
170861,hopkinton, massachusetts, usa,50
170947,others, iowa, usa,40
170997,westminster, california, usa,100
171007,others, new mexico, usa,40
171104,port moody, british columbia, canada,10
171118,toronto, ontario, canada,50
171157,sedalia, missouri, usa,35
171435,silver spring, maryland, usa,10
171506,seattle, washington, usa,35
171638,others, montana, usa,100
171968,irving, texas, usa,30
171986,others, england, united kingdom,50
172115,westlake village, california, usa,30
172293,n/a, n/a, united kingdom,10
172374,san bernardino, california, usa,30
172406,others, north carolina, usa,30
172512,louisville, kentucky, usa,30
172664,paderborn, nordrhein-westfalen, germany,35
172888,others, rhône alpes, france,100
173001,wellington, wellington, new zealand,100
173190,others, colorado, usa,10
173315,aiken, south carolina, usa,100
173433,ames, iowa, usa,10
173632,graz, steiermark, austria,40
173652,others, florida, usa,10
174017,others, england, united kingdom,35
174092,others, england, united kingdom,35
174145,seattle, washington, usa,50
174216,hamilton, ohio, usa,40
174568,klamath falls, oregon, usa,30
174657,modesto, california, usa,35
175234,seattle, washington, usa,50
175254,davis, california, usa,10
175315,others, ontario, canada,35
175510,others, nordrhein-westfalen, germany,35
175886,others, south australia, australia,100
176023,new york, new york, usa,30
176062,others, western australia, australia,40
176509,others, baden-wuerttemberg, germany,20
176902,o`fallon, missouri, usa,30
177088,london, ontario, canada,10
177128,wellington, wellington, new zealand,50
177367,new orleans, louisiana, usa,10
177435,arlington, washington, usa,50
177534,others, galicia, spain,30
177688,münchen, bayern, germany,30
177923,vitoria, alava, spain,30
178072,others,others, new zealand,100
178199,amarillo, texas, usa,10
178329,denver, colorado, usa,30
178895,others, victoria, australia,35
178978,others, new mexico, usa,35
179454,los angeles, california, usa,30
179730,others, rhode island, usa,10
179733,greenville, texas, usa,30
179739,aurora, ontario, canada,50
179772,others, alberta, canada,40
179791,sydney, new south wales, australia,30
179826,others, england, united kingdom,30
180149,others, tennessee, usa,40
180151,pace, florida, usa,20
180378,calgary, alberta, canada,40
180440,edinburgh, midlothian, united kingdom,30
180441,lancaster, ohio, usa,20
180447,albury, new south wales, australia,30
180795,sheffield, england, united kingdom,30
180925,ottawa, ontario, canada,30
180957,adelaide, south australia, australia,10
181156,others, south australia, australia,100
181176,st. louis, missouri, usa,50
181212,roswell, georgia, usa,35
181248,others, selangor, malaysia,10
181293,others, victoria, australia,100
181316,others, ,,40
181683,warminster, pennsylvania, usa,100
181704,others, florida, usa,20
181714,boulder, colorado, usa,30
181995,others,others, belgium,30
182053,london, ontario, canada,35
182063,karlsruhe, baden-wuerttemberg, germany,30
182085,others, hessen, germany,10
182334,somerville, massachusetts, usa,35
182442,ithaca, new york, usa,10
182551,colorado springs, colorado, usa,35
182700,others, england, united kingdom,30
182720,others, england, united kingdom,30
182847,snohomish, washington, usa,50
183346,others, niedersachsen, germany,10
183347,others, maryland, usa,40
183568,sarasota, florida, usa,30
183572,charlestown, massachusetts, usa,30
183722,huntsville, alabama, usa,50
183923,dublin, n/a, ireland,10
183963,edmonton, alberta, canada,30
184089,calgary, alberta, canada,10
184154,longwood, florida, usa,50
184424,dayton, ohio, usa,50
184465,louisville, kentucky, usa,35
184661,others, , netherlands,10
184924,bristol, england, united kingdom,30
185123,dublin, leinster, ireland,35
185176,dayton, ohio, usa,40
185233,others, nevada, usa,35
185288,others, quebec, canada,10
185448,richmond, virginia, usa,35
186039,tehran, tehran, iran,30
186527,richmond, vermont, usa,40
186899,moore, oklahoma, usa,30
187256,citrus heights, california, usa,10
187309,others, england, united kingdom,100
187333,others, madrid, spain,35
187517,brooklyn, new york, usa,30
187704,erie, pennsylvania, usa,100
187745,sydney, new south wales, australia,20
187747,charlestown, massachusetts, usa,30
187981,melbourne, victoria, australia,30
188119,others, colorado, usa,40
188268,others,others, finland,30
188331,others, florida, usa,100
188411,kleve, nordrhein-westfalen, germany,35
188478,lugano, ticino, switzerland,30
188877,others, hampshire, united kingdom,40
188912,christchurch, canterbury, new zealand,10
189190,winston-salem, north carolina, usa,30
189334,ottawa, ontario, canada,50
189516,colorado springs, colorado, usa,40
189666,others, limburg, netherlands,10
190175,sydney, new south wales, australia,10
190265,dublin, leinster, ireland,35
190708,ramona, california, usa,50
190885,philadelphia, pennsylvania, usa,40
190925,others, florida, usa,100
191214,phoenix, arizona, usa,30
191841,portland, oregon, usa,35
192199,others, louisiana, usa,100
192844,perkasie, pennsylvania, usa,10
192895,mexico,others, mexico,30
192979,others,others, finland,20
193458,toronto, ontario, canada,50
193642,sydney, new south wales, australia,50
193736,york, pennsylvania, usa,100
193738,santa fe, new mexico, usa,10
193873,new delhi,others, india,30
194206,cooper city, florida, usa,50
194296,bellflower, california, usa,100
194636,san francisco, california,,10
194669,savannah, georgia, usa,50
194732,others, north carolina, usa,50
194799,charlotte, north carolina, usa,35
195079,omaha, nebraska, usa,50
195116,newcastle upon tyne,others, united kingdom,30
195124,others, vaud, switzerland,10
195374,navarre, florida, usa,100
195714,barcelona, catalunya, spain,40
195770,sackville, new brunswick, canada,35
196006,others, niedersachsen, germany,30
196047,macomb, michigan, usa,100
196052,pittsburgh, pennsylvania, usa,40
196077,others, virginia, usa,30
196146,others,others, england,40
196160,auburn, alabama, usa,30
196298,köln, nordrhein-westfalen, germany,30
196363,medford, massachusetts, usa,100
196493,duisburg, nordrhein-westfalen, germany,30
196656,others,others, portugal,30
196858,west point, new york, usa,35
196910,others, new york, usa,50
197505,others, nova scotia, canada,40
197550,others,others, romania,50
197792,canberra, australian capital territory, australia,10
197828,san diego, california, usa,100
197882,chesterfield, ,,40
197984,others, pennsylvania, usa,100
198045,clayton, missouri, usa,30
198246,cotati, california, usa,100
199178,brighton, england, united kingdom,100
199180,others, n/a, france,30
199510,others, maine, usa,30
199841,são paulo, são paulo, brazil,40
200246,kanata, ontario, canada,40
200876,singapore, n/a, singapore,10
201017,others, florida, usa,40
201042,birmingham, alabama, usa,35
201137,regina, saskatchewan, canada,30
201141,ottawa, ontario, canada,30
201404,hudson, new hampshire, usa,30
201447,springfield, virginia, usa,50
201521,nashville, tennessee, usa,10
201641,ottawa, ontario, canada,20
201674,sellersville, pennsylvania, usa,30
201923,others, pennsylvania, usa,10
201969,vancouver, british columbia, canada,10
202058,irvine, california, usa,40
202069,oakville, ontario, canada,40
202173,duisburg, nordrhein-westfalen, germany,30
202277,kennesaw, georgia, usa,100
202359,others,others, poland,10
202647,london, england, united kingdom,10
202764,santander, cantabria, spain,30
202821,dallas, texas, usa,30
203017,minneapolis, minnesota, usa,35
203047,others, victoria, australia,100
203240,st. louis, missouri, usa,35
203280,melbourne, victoria, australia,30
203516,woodinville, washington, usa,50
203531,akron, ohio, usa,30
203799,others, wisconsin, usa,100
203820,zaragoza, zaragoza, spain,35
204359,brooklyn, new york,,50
204457,hawthorne, new jersey, usa,100
204592,others, england, united kingdom,20
204622,others, pennsylvania, usa,30
204652,mandeville, louisiana, usa,10
204946,chesterfield, england, united kingdom,50
205019,others,others, n/a,30
205072,calgary, alberta, canada,35
205338,new plymouth, taranaki, new zealand,35
205350,vancouver, british columbia, canada,10
205418,wellington, n/a, new zealand,30
205473,ottawa, ontario, canada,35
205483,others,others, spain,100
205502,san francisco, california, usa,30
205554,others, new york, usa,20
205708,others, nordrhein-westfalen, germany,40
205783,berkeley, california, usa,10
205871,tehran, tehran, iran,30
205909,rochester, new york, usa,10
205989,fargo, north dakota, usa,30
206074,new britain, connecticut, usa,20
206160,others, british columbia, canada,10
206187,others, victoria, australia,20
206305,lancaster, ohio, usa,10
206891,olive branch, mississippi, usa,35
206979,dunedin, otago, new zealand,30
207254,lisbon, lisbon, portugal,50
207391,monrovia, california, usa,30
207411,berlin, berlin, germany,30
207721,mississauga, ontario, canada,40
208033,marseille, n/a, france,40
208141,jefferson, wisconsin, usa,50
208298,others, california, usa,10
208406,kansas city, missouri, usa,35
208449,east moline, illinois, usa,100
208478,others, victoria, australia,100
208665,chicago, illinois, usa,100
208668,others, oregon, usa,100
208815,san diego, ca, usa,30
208829,fredericton, new brunswick, canada,10
208863,huntsville, alabama, usa,10
208907,albuquerque, new mexico, usa,30
209224,palo alto, california, usa,100
209373,mountain view, california, usa,40
209389,others,others,others,35
209486,storm lake, iowa, usa,30
209498,boise, idaho, usa,10
209536,others, kent, united kingdom,35
209569,others, victoria, australia,35
209631,halifax, nova scotia, canada,30
209756,sacramento, california, usa,40
209875,others, california, usa,50
209985,nottingham, england, united kingdom,50
210131,others, cantabria, spain,30
210311,porto, porto, portugal,30
210317,atlanta, georgia, usa,10
210324,catonsville, maryland, usa,30
210485,carmichael, california, usa,40
210574,somerville, massachusetts, usa,30
210695,adelaide, south australia, australia,30
210791,belleville, illinois, usa,30
210816,others, wyoming, usa,30
210822,new orleans, louisiana, usa,40
210923,delaware, ohio, usa,10
210945,others, nordrhein-westfalen, germany,50
210959,others, new jersey, usa,35
211426,pueblo, colorado, usa,30
211430,toronto, ontario, canada,30
211460,wien, wien, austria,35
211478,hamilton,others, new zealand,100
211562,others, victoria, australia,40
211720,shelton, connecticut, usa,35
211961,enschede, overijssel, netherlands,50
212088,dresden, sachsen, germany,35
212645,others, pennsylvania, usa,30
213119,vancouver, british columbia, canada,30
213255,lancaster, lancashire, united kingdom,35
213316,rotherham, england, united kingdom,35
213318,others, texas, usa,30
213322,others, new south wales, australia,20
213350,rowland heights, california, usa,100
213416,others, minas gerais, brazil,30
214641,others, arizona, usa,35
214879,others, varsinais-suomi, finland,30
214941,adelaide, south australia, australia,100
215298,toronto, ontario, canada,35
215953,córdoba, andalucía, spain,35
216155,somerville, massachusetts, usa,40
216262,others, massachusetts, usa,100
216386,others, utah, usa,30
216397,frankfurt,others, germany,40
216409,bloomington, indiana, usa,30
216613,others, victoria, australia,20
216679,new york, new york, usa,30
217106,rock island, illinois, usa,100
217262,fairfax, california, usa,100
217386,beavercreek, oregon, usa,10
217395,santa cruz, california, usa,30
217566,others,others, malaysia,20
218051,others, n/a, portugal,30
218068,west lafayette, indiana, usa,40
218182,darien, illinois, usa,40
218197,nürnberg, bayern, germany,40
218290,hamilton, n/a, new zealand,20
218608,spartanburg, south carolina, usa,35
218831,duisburg, nordrhein-westfalen, germany,30
218867,others, new south wales, australia,50
219132,state college, pennsylvania, usa,10
219546,new albany, indiana, usa,30
219680,sandpoint, idaho, usa,100
219752,others,others, united kingdom,50
219813,innsbruck, tirol, austria,30
219949,summerfield, north carolina, usa,10
220261,others, victoria, australia,30
220490,others, tasmania, australia,35
220688,brookline, massachusetts, usa,30
220867,adelaide, south australia, australia,30
221117,são paulo, são paulo, brazil,35
221290,norwich, england, united kingdom,50
221550,others,others, usa,100
221553,frankfurt am main, hessen, germany,30
221777,cuyahoga falls, ohio, usa,30
221871,others, ontario, canada,10
221903,others,others, malaysia,30
222035,bristol, connecticut, usa,100
222050,others, michigan, usa,50
222140,others, niedersachsen, germany,20
222277,others, new south wales, australia,20
222293,others, wisconsin, usa,50
222391,dortmund, nordrhein-westfalen, germany,30
222622,wien, wien, austria,30
222683,gaithersburg, maryland, usa,10
222795,others, england, united kingdom,40
223091,kent, washington, usa,100
223156,springfield, illinois, usa,35
223201,huntington beach, california, usa,10
223253,others, texas, usa,100
223416,london, england, united kingdom,10
223438,randolph, massachusetts, usa,35
223566,kansas city, missouri, usa,30
223608,northville, michigan, usa,35
223814,london, england, united kingdom,10
223942,kansas city, missouri, usa,10
223950,others, washington, usa,30
224269,others, victoria, australia,40
224349,columbia, maryland, usa,30
224360,paris, ile de france, france,30
224525,ploiesti, prahova, romania,20
224606,oxford, england, united kingdom,20
224612,katy, texas, usa,30
224646,london, england, united kingdom,10
224768,huntington beach, california, usa,50
224809,nashua, new hampshire, usa,100
224865,others,others, netherlands,10
225087,toronto, ontario, canada,100
225593,san francisco, california, usa,10
225686,daly city, california, usa,20
225727,norfolk, virginia, usa,100
225763,san francisco, california, usa,10
225832,melbourne, victoria, australia,50
225887,chicago, illinois, usa,20
225986,watford, england, united kingdom,40
226006,others, arkansas, usa,40
226022,others, florida, usa,50
226031,lakewood, colorado, usa,40
226393,others, pennsylvania, usa,30
226422,wellington, n/a, new zealand,50
226548,others, south island, new zealand,35
227276,rotherham, england, united kingdom,50
227295,others, ,,10
227447,kelseyville, california, usa,40
227520,san jose, california, usa,35
227654,wellington, wellington, new zealand,10
227705,westport, connecticut, usa,40
227771,others, n/a, israel,20
228633,coimbra, n/a, portugal,30
